The data of the Swiss Glacier Monitoring Network (GLAMOS) are freely available (https://www.glamos.ch) and may be used with indication of the source for scientific and non-commercial use.
"When using these data, please cite as:"
"GLAMOS (2025). Swiss Glacier Length Change, release 2025, Glacier Monitoring Switzerland, doi:10.18750/lengthchange.2025.r2025."
SWISS GLACIER LENGTH CHANGE
"glacier name,glacier id,start date of observation,quality of start date,end date of observation,quality of end date,length change,elevation of glacier tongue,observer"
"Bella Tola Gletscher,B61-02,1967-09-01,x,1968-09-01,x,21.00,,-"
"Bella Tola Gletscher,B61-02,1968-09-01,x,1969-09-01,x,-2.00,,-"
"Bella Tola Gletscher,B61-02,1969-09-01,x,1970-09-01,x,4.00,,-"
"Bella Tola Gletscher,B61-02,1970-09-01,x,1971-09-01,x,-36.00,,-"
"Bella Tola Gletscher,B61-02,1971-09-01,x,1972-09-01,x,-14.00,,-"
"Bella Tola Gletscher,B61-02,1972-09-01,x,1973-09-01,x,-2.00,,-"
"Bella Tola Gletscher,B61-02,1973-09-01,x,1974-09-01,x,0.00,,-"
"Bella Tola Gletscher,B61-02,1974-09-01,x,1975-09-01,x,18.00,,-"
"Bella Tola Gletscher,B61-02,1975-09-01,x,1976-09-01,x,-24.00,,-"
"Bella Tola Gletscher,B61-02,1976-09-01,x,1977-09-01,x,-10.00,,-"
"Bella Tola Gletscher,B61-02,1977-09-01,x,1978-09-01,x,8.00,,-"
"Bella Tola Gletscher,B61-02,1978-09-01,x,1979-09-01,x,51.00,,-"
"Bella Tola Gletscher,B61-02,1979-09-01,x,1980-09-01,x,8.00,,-"
"Bella Tola Gletscher,B61-02,1980-09-01,x,1981-09-01,x,-4.00,,-"
"Bella Tola Gletscher,B61-02,1981-09-01,x,1982-09-01,x,-1.00,,-"
"Bella Tola Gletscher,B61-02,1982-09-01,x,1983-09-01,x,-3.00,,-"
"Bella Tola Gletscher,B61-02,1983-09-01,x,1985-09-01,x,1.00,,-"
"Bella Tola Gletscher,B61-02,1985-09-01,x,1986-09-01,x,-4.00,,-"
"Bella Tola Gletscher,B61-02,1986-09-01,x,1987-09-01,x,-2.00,,-"
"Bella Tola Gletscher,B61-02,1987-09-01,x,1988-09-01,x,-8.00,,-"
"Bella Tola Gletscher,B61-02,1988-09-01,x,1989-09-01,x,-38.00,,-"
"Bella Tola Gletscher,B61-02,1989-09-01,x,1990-09-01,x,-1.00,,-"
"Bella Tola Gletscher,B61-02,1990-09-01,x,1991-09-01,x,-13.00,,-"
"Bella Tola Gletscher,B61-02,1991-09-01,x,1992-09-01,x,-1.00,,-"
"Bella Tola Gletscher,B61-02,1992-09-01,x,1993-09-01,x,-5.00,,-"
"Bella Tola Gletscher,B61-02,1993-09-01,x,1994-09-01,x,-9.00,,-"
"Bella Tola Gletscher,B61-02,1994-09-01,x,1995-09-01,x,-39.00,,-"
"Bella Tola Gletscher,B61-02,1995-09-01,x,1996-09-01,x,-9.00,,-"
"Bella Tola Gletscher,B61-02,1996-09-01,x,1997-09-01,x,26.00,,-"
"Bella Tola Gletscher,B61-02,1997-09-01,x,1998-09-01,x,-8.00,,-"
"Bella Tola Gletscher,B61-02,1998-09-01,x,1999-09-01,x,-3.00,,-"
"Bella Tola Gletscher,B61-02,1999-09-23,,2000-09-17,,-2.30,,Peter Tscherrig"
"Bella Tola Gletscher,B61-02,2000-09-17,,2001-10-06,,-4.50,,Peter Tscherrig"
"Bella Tola Gletscher,B61-02,2001-10-06,,2002-10-31,,-4.90,,Peter Tscherrig"
"Bella Tola Gletscher,B61-02,2002-10-31,,2003-09-21,,-10.00,,Peter Tscherrig"
"Bella Tola Gletscher,B61-02,2003-09-21,,2004-09-18,,-7.80,,Peter Tscherrig"
"Bella Tola Gletscher,B61-02,2004-09-18,,2005-09-24,,-2.40,,Peter Tscherrig"
"Glacier de Moming,B62-10,1879-09-01,x,1880-09-01,x,0.00,,-"
"Glacier de Moming,B62-10,1911-09-01,x,1913-09-01,x,6.00,,-"
"Glacier de Moming,B62-10,1915-09-01,x,1917-09-01,x,13.00,,-"
"Glacier de Moming,B62-10,1917-09-01,x,1918-09-01,x,5.00,,-"
"Glacier de Moming,B62-10,1926-09-01,x,1927-09-01,x,9.00,,-"
"Glacier de Moming,B62-10,1927-09-01,x,1928-09-01,x,-2.00,,-"
"Glacier de Moming,B62-10,1928-09-01,x,1929-09-01,x,0.00,,-"
"Glacier de Moming,B62-10,1929-09-01,x,1931-09-01,x,-38.00,,-"
"Glacier de Moming,B62-10,1931-09-01,x,1932-09-01,x,-8.00,,-"
"Glacier de Moming,B62-10,1932-09-01,x,1933-09-01,x,1.00,,-"
"Glacier de Moming,B62-10,1933-09-01,x,1934-09-01,x,-30.00,,-"
"Glacier de Moming,B62-10,1934-09-01,x,1935-09-01,x,-12.00,,-"
"Glacier de Moming,B62-10,1935-09-01,x,1936-09-01,x,-18.00,,-"
"Glacier de Moming,B62-10,1936-09-01,x,1937-09-01,x,0.00,,-"
"Glacier de Moming,B62-10,1937-09-01,x,1938-09-01,x,-2.00,,-"
"Glacier de Moming,B62-10,1938-09-01,x,1939-09-01,x,-4.00,,-"
"Glacier de Moming,B62-10,1939-09-01,x,1940-09-01,x,-14.00,,-"
"Glacier de Moming,B62-10,1940-09-01,x,1941-09-01,x,-28.00,,-"
"Glacier de Moming,B62-10,1941-09-01,x,1942-09-01,x,-6.00,,-"
"Glacier de Moming,B62-10,1942-09-01,x,1943-09-01,x,-7.00,,-"
"Glacier de Moming,B62-10,1943-09-01,x,1944-09-01,x,-16.00,,-"
"Glacier de Moming,B62-10,1944-09-01,x,1945-09-01,x,-6.00,,-"
"Glacier de Moming,B62-10,1945-09-01,x,1946-09-01,x,-2.00,,-"
"Glacier de Moming,B62-10,1946-09-01,x,1947-09-01,x,-20.00,,-"
"Glacier de Moming,B62-10,1947-09-01,x,1948-09-01,x,-4.00,,-"
"Glacier de Moming,B62-10,1948-09-01,x,1949-09-01,x,-13.00,,-"
"Glacier de Moming,B62-10,1949-09-01,x,1950-09-01,x,-12.00,,-"
"Glacier de Moming,B62-10,1950-09-01,x,1951-09-01,x,-2.00,,-"
"Glacier de Moming,B62-10,1951-09-01,x,1952-09-01,x,-18.00,,-"
"Glacier de Moming,B62-10,1952-09-01,x,1953-09-01,x,-6.00,,-"
"Glacier de Moming,B62-10,1953-09-01,x,1954-09-01,x,-32.00,,-"
"Glacier de Moming,B62-10,1954-09-01,x,1955-09-01,x,-7.00,,-"
"Glacier de Moming,B62-10,1955-09-01,x,1956-09-01,x,-4.00,,-"
"Glacier de Moming,B62-10,1956-09-01,x,1957-09-01,x,-8.00,,-"
"Glacier de Moming,B62-10,1957-09-01,x,1958-09-01,x,-10.00,,-"
"Glacier de Moming,B62-10,1958-09-01,x,1959-09-01,x,-16.00,,-"
"Glacier de Moming,B62-10,1959-09-01,x,1961-09-01,x,-7.00,,-"
"Glacier de Moming,B62-10,1961-09-01,x,1962-09-01,x,-16.00,,-"
"Glacier de Moming,B62-10,1962-09-01,x,1963-09-01,x,-13.00,,-"
"Glacier de Moming,B62-10,1963-09-01,x,1964-09-01,x,-13.00,,-"
"Glacier de Moming,B62-10,1964-09-01,x,1965-09-01,x,-24.00,,-"
"Glacier de Moming,B62-10,1965-09-01,x,1966-09-01,x,-26.00,,-"
"Glacier de Moming,B62-10,1966-09-01,x,1967-09-01,x,-167.00,,-"
"Glacier de Moming,B62-10,1967-09-01,x,1968-09-01,x,-3.00,,-"
"Glacier de Moming,B62-10,1968-09-01,x,1969-09-01,x,15.00,,-"
"Glacier de Moming,B62-10,1969-09-01,x,1970-09-01,x,15.00,,-"
"Glacier de Moming,B62-10,1970-09-01,x,1971-09-01,x,0.00,,-"
"Glacier de Moming,B62-10,1971-09-01,x,1972-09-01,x,-5.00,,-"
"Glacier de Moming,B62-10,1972-09-01,x,1973-09-01,x,-4.00,,-"
"Glacier de Moming,B62-10,1974-09-01,x,1975-09-01,x,-6.00,,-"
"Glacier de Moming,B62-10,1975-09-01,x,1977-09-01,x,14.00,,-"
"Glacier de Moming,B62-10,1977-09-01,x,1978-09-01,x,0.00,,-"
"Glacier de Moming,B62-10,1978-09-01,x,1979-09-01,x,-12.00,,-"
"Glacier de Moming,B62-10,1979-09-01,x,1980-09-01,x,10.00,,-"
"Glacier de Moming,B62-10,1980-09-01,x,1981-09-01,x,4.00,,-"
"Glacier de Moming,B62-10,1981-09-01,x,1983-09-01,x,8.00,,-"
"Glacier de Moming,B62-10,1983-09-01,x,1984-09-01,x,1.00,,-"
"Glacier de Moming,B62-10,1984-09-01,x,1985-09-01,x,3.00,,-"
"Glacier de Moming,B62-10,1985-09-01,x,1986-09-01,x,-19.00,,-"
"Glacier de Moming,B62-10,1986-09-01,x,1987-09-01,x,-15.00,,-"
"Glacier de Moming,B62-10,1987-09-01,x,1990-09-01,x,-32.00,,-"
"Glacier de Moming,B62-10,1990-09-01,x,1991-09-01,x,-10.00,,-"
"Glacier de Moming,B62-10,1991-09-01,x,1992-09-01,x,-30.00,,-"
"Glacier de Moming,B62-10,1992-09-01,x,1993-09-01,x,-81.00,,-"
"Glacier de Moming,B62-10,1993-09-01,x,1994-09-01,x,-32.00,,-"
"Glacier de Moming,B62-10,1994-09-01,x,1995-09-01,x,-16.00,,-"
"Glacier de Moming,B62-10,1995-09-01,x,1996-09-01,x,-30.00,,-"
"Glacier de Moming,B62-10,1996-09-01,x,1997-09-01,x,-36.00,,-"
"Glacier de Moming,B62-10,1997-09-01,x,1998-09-01,x,-45.00,,-"
"Glacier de Moming,B62-10,1998-09-01,x,1999-10-03,,-42.00,,-"
"Glacier de Moming,B62-10,1999-10-03,,2000-10-22,,-29.00,2550,Marcel Barmaz"
"Glacier de Moming,B62-10,2000-10-22,,2001-10-06,,-90.00,2580,Marcel Barmaz"
"Glacier de Moming,B62-10,2009-10-16,,2010-09-30,,-11.00,2570,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2010-09-30,,2011-09-30,,-2.70,2580,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2011-09-30,,2012-09-16,,-4.00,2580,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2012-09-16,,2013-10-25,,-6.60,2580,DWL/VS; François Fellay"
"Glacier de Moming,B62-10,2014-10-06,,2015-09-29,,-4.30,,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2015-09-29,,2016-08-24,,-20.00,,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2016-08-24,,2017-08-25,,-6.30,,DWL/VS; Pascal Stoebener"
"Glacier de Moming,B62-10,2017-10-05,,2020-08-07,,-42.90,,VAW/ETHZ; Andreas Bauder"
"Glacier de Moming,B62-10,2020-08-07,,2023-09-06,,-66.40,,VAW/ETHZ; Andreas Bauder"
"Glacier de Zinal,B63-05,1891-09-01,x,1892-09-01,x,-14.00,,-"
"Glacier de Zinal,B63-05,1892-09-01,x,1893-09-01,x,-24.00,,-"
"Glacier de Zinal,B63-05,1893-09-01,x,1894-09-01,x,-20.00,,-"
"Glacier de Zinal,B63-05,1894-09-01,x,1895-09-01,x,-100.00,,-"
"Glacier de Zinal,B63-05,1895-09-01,x,1896-09-01,x,-50.00,,-"
"Glacier de Zinal,B63-05,1896-09-01,x,1897-09-01,x,-50.00,,-"
"Glacier de Zinal,B63-05,1897-09-01,x,1898-09-01,x,-30.00,,-"
"Glacier de Zinal,B63-05,1898-09-01,x,1899-09-01,x,-60.00,,-"
"Glacier de Zinal,B63-05,1899-09-01,x,1900-09-01,x,-20.00,,-"
"Glacier de Zinal,B63-05,1900-09-01,x,1901-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1901-09-01,x,1902-09-01,x,-20.00,,-"
"Glacier de Zinal,B63-05,1902-09-01,x,1903-09-01,x,-13.00,,-"
"Glacier de Zinal,B63-05,1903-09-01,x,1904-09-01,x,-15.00,,-"
"Glacier de Zinal,B63-05,1904-09-01,x,1905-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1905-09-01,x,1906-09-01,x,-15.00,,-"
"Glacier de Zinal,B63-05,1906-09-01,x,1907-09-01,x,-12.00,,-"
"Glacier de Zinal,B63-05,1907-09-01,x,1908-09-01,x,-15.00,,-"
"Glacier de Zinal,B63-05,1908-09-01,x,1909-09-01,x,-16.00,,-"
"Glacier de Zinal,B63-05,1909-09-01,x,1910-09-01,x,-25.00,,-"
"Glacier de Zinal,B63-05,1910-09-01,x,1911-09-01,x,-22.00,,-"
"Glacier de Zinal,B63-05,1911-09-01,x,1912-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1912-09-01,x,1913-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1913-09-01,x,1914-09-01,x,-11.00,,-"
"Glacier de Zinal,B63-05,1914-09-01,x,1915-09-01,x,-23.00,,-"
"Glacier de Zinal,B63-05,1915-09-01,x,1916-09-01,x,-14.00,,-"
"Glacier de Zinal,B63-05,1916-09-01,x,1917-09-01,x,-42.00,,-"
"Glacier de Zinal,B63-05,1917-09-01,x,1918-09-01,x,-21.00,,-"
"Glacier de Zinal,B63-05,1918-09-01,x,1919-09-01,x,-26.00,,-"
"Glacier de Zinal,B63-05,1919-09-01,x,1920-09-01,x,32.00,,-"
"Glacier de Zinal,B63-05,1920-09-01,x,1921-09-01,x,-16.00,,-"
"Glacier de Zinal,B63-05,1921-09-01,x,1922-09-01,x,-4.00,,-"
"Glacier de Zinal,B63-05,1922-09-01,x,1923-09-01,x,-2.00,,-"
"Glacier de Zinal,B63-05,1923-09-01,x,1924-09-01,x,-5.00,,-"
"Glacier de Zinal,B63-05,1924-09-01,x,1925-09-01,x,2.00,,-"
"Glacier de Zinal,B63-05,1925-09-01,x,1926-09-01,x,2.00,,-"
"Glacier de Zinal,B63-05,1926-09-01,x,1927-09-01,x,4.00,,-"
"Glacier de Zinal,B63-05,1927-09-01,x,1928-09-01,x,0.00,,-"
"Glacier de Zinal,B63-05,1928-09-01,x,1929-09-01,x,0.00,,-"
"Glacier de Zinal,B63-05,1929-09-01,x,1931-09-01,x,-2.00,,-"
"Glacier de Zinal,B63-05,1931-09-01,x,1932-09-01,x,-2.00,,-"
"Glacier de Zinal,B63-05,1932-09-01,x,1933-09-01,x,4.00,,-"
"Glacier de Zinal,B63-05,1933-09-01,x,1934-09-01,x,-4.00,,-"
"Glacier de Zinal,B63-05,1934-09-01,x,1935-09-01,x,5.00,,-"
"Glacier de Zinal,B63-05,1935-09-01,x,1936-09-01,x,-5.00,,-"
"Glacier de Zinal,B63-05,1936-09-01,x,1937-09-01,x,-5.00,,-"
"Glacier de Zinal,B63-05,1937-09-01,x,1938-09-01,x,-8.00,,-"
"Glacier de Zinal,B63-05,1938-09-01,x,1939-09-01,x,12.00,,-"
"Glacier de Zinal,B63-05,1939-09-01,x,1940-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1940-09-01,x,1941-09-01,x,0.00,,-"
"Glacier de Zinal,B63-05,1941-09-01,x,1942-09-01,x,-14.00,,-"
"Glacier de Zinal,B63-05,1942-09-01,x,1943-09-01,x,-11.00,,-"
"Glacier de Zinal,B63-05,1943-09-01,x,1944-09-01,x,-7.00,,-"
"Glacier de Zinal,B63-05,1944-09-01,x,1945-09-01,x,-28.00,,-"
"Glacier de Zinal,B63-05,1945-09-01,x,1946-09-01,x,-9.00,,-"
"Glacier de Zinal,B63-05,1946-09-01,x,1947-09-01,x,-4.00,,-"
"Glacier de Zinal,B63-05,1947-09-01,x,1948-09-01,x,-8.00,,-"
"Glacier de Zinal,B63-05,1948-09-01,x,1949-09-01,x,-11.00,,-"
"Glacier de Zinal,B63-05,1949-09-01,x,1950-09-01,x,-8.00,,-"
"Glacier de Zinal,B63-05,1950-09-01,x,1951-09-01,x,-3.00,,-"
"Glacier de Zinal,B63-05,1951-09-01,x,1952-09-01,x,-5.00,,-"
"Glacier de Zinal,B63-05,1952-09-01,x,1953-09-01,x,-6.00,,-"
"Glacier de Zinal,B63-05,1953-09-01,x,1954-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1954-09-01,x,1955-09-01,x,2.00,,-"
"Glacier de Zinal,B63-05,1955-09-01,x,1956-09-01,x,-4.00,,-"
"Glacier de Zinal,B63-05,1956-09-01,x,1957-09-01,x,-8.00,,-"
"Glacier de Zinal,B63-05,1957-09-01,x,1958-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1958-09-01,x,1959-09-01,x,-14.00,,-"
"Glacier de Zinal,B63-05,1959-09-01,x,1961-09-01,x,-32.00,,-"
"Glacier de Zinal,B63-05,1961-09-01,x,1962-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1962-09-01,x,1963-09-01,x,-16.00,,-"
"Glacier de Zinal,B63-05,1963-09-01,x,1964-09-01,x,-16.00,,-"
"Glacier de Zinal,B63-05,1964-09-01,x,1965-09-01,x,-19.00,,-"
"Glacier de Zinal,B63-05,1965-09-01,x,1966-09-01,x,0.00,,-"
"Glacier de Zinal,B63-05,1966-09-01,x,1967-09-01,x,-2.00,,-"
"Glacier de Zinal,B63-05,1967-09-01,x,1968-09-01,x,-16.00,,-"
"Glacier de Zinal,B63-05,1968-09-01,x,1969-09-01,x,-29.00,,-"
"Glacier de Zinal,B63-05,1969-09-01,x,1970-09-01,x,-1.00,,-"
"Glacier de Zinal,B63-05,1970-09-01,x,1971-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1971-09-01,x,1972-09-01,x,-42.00,,-"
"Glacier de Zinal,B63-05,1972-09-01,x,1973-09-01,x,-45.00,,-"
"Glacier de Zinal,B63-05,1973-09-01,x,1974-09-01,x,33.00,,-"
"Glacier de Zinal,B63-05,1974-09-01,x,1975-09-01,x,-82.00,,-"
"Glacier de Zinal,B63-05,1975-09-01,x,1976-09-01,x,-32.00,,-"
"Glacier de Zinal,B63-05,1976-09-01,x,1977-09-01,x,-25.00,,-"
"Glacier de Zinal,B63-05,1977-09-01,x,1978-09-01,x,22.00,,-"
"Glacier de Zinal,B63-05,1978-09-01,x,1979-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1979-09-01,x,1980-09-01,x,4.00,,-"
"Glacier de Zinal,B63-05,1980-09-01,x,1981-09-01,x,-10.00,,-"
"Glacier de Zinal,B63-05,1981-09-01,x,1982-09-01,x,-22.00,,-"
"Glacier de Zinal,B63-05,1982-09-01,x,1983-09-01,x,-40.00,,-"
"Glacier de Zinal,B63-05,1983-09-01,x,1984-09-01,x,23.00,,-"
"Glacier de Zinal,B63-05,1984-09-01,x,1985-09-01,x,16.00,,-"
"Glacier de Zinal,B63-05,1985-09-01,x,1986-09-01,x,-19.00,,-"
"Glacier de Zinal,B63-05,1986-09-01,x,1987-09-01,x,-25.00,,-"
"Glacier de Zinal,B63-05,1987-09-01,x,1988-09-01,x,4.00,,-"
"Glacier de Zinal,B63-05,1988-09-01,x,1990-09-01,x,-82.00,,-"
"Glacier de Zinal,B63-05,1990-09-01,x,1991-09-01,x,-15.00,,-"
"Glacier de Zinal,B63-05,1991-09-01,x,1992-09-01,x,-30.00,,-"
"Glacier de Zinal,B63-05,1992-09-01,x,1993-09-01,x,-7.00,,-"
"Glacier de Zinal,B63-05,1993-09-01,x,1994-09-01,x,-4.00,,-"
"Glacier de Zinal,B63-05,1994-09-01,x,1995-09-01,x,-6.00,,-"
"Glacier de Zinal,B63-05,1995-09-01,x,1996-09-01,x,-18.00,,-"
"Glacier de Zinal,B63-05,1996-09-01,x,1997-09-01,x,-14.00,,-"
"Glacier de Zinal,B63-05,1997-09-01,x,1998-09-01,x,-30.00,,-"
"Glacier de Zinal,B63-05,1998-09-01,x,1999-09-01,x,-45.00,,-"
"Glacier de Zinal,B63-05,1999-10-03,,2000-10-22,,-18.00,2035,Marcel Barmaz"
"Glacier de Zinal,B63-05,2000-10-22,,2001-10-06,,-5.00,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2001-10-06,,2002-10-15,,-4.00,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2002-10-15,,2003-10-12,,-4.30,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2003-10-12,,2004-10-03,,-9.00,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2004-10-03,,2005-09-25,,-8.00,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2005-09-25,,2006-09-24,,-6.70,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2006-09-24,,2007-10-28,,-15.00,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2007-10-28,,2009-10-22,,-33.80,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2009-10-22,,2010-10-16,,-8.50,2040,Marcel Barmaz"
"Glacier de Zinal,B63-05,2010-10-16,,2011-10-22,,-16.00,2050,Marcel Barmaz"
"Glacier de Zinal,B63-05,2011-10-22,,2012-09-16,,-14.20,2090,DWL/VS; Pascal Stoebener"
"Glacier de Zinal,B63-05,2012-09-16,,2014-09-12,,-30.40,2172,DWL/VS; Pascal Stoebener"
"Glacier de Zinal,B63-05,2014-09-12,,2015-10-12,,-9.60,2178,DWL/VS; Gabriel Chevalier"
"Glacier de Zinal,B63-05,2015-10-12,,2016-09-22,,-7.80,2078,DWL/VS; Gabriel Chevalier"
"Glacier de Zinal,B63-05,2016-09-22,,2017-09-28,,-10.00,2080,DWL/VS; Gabriel Chevalier"
"Glacier de Zinal,B63-05,2017-09-28,,2018-09-27,,-26.30,2130,DWL/VS; Gabriel Chevalier"
"Glacier de Zinal,B63-05,2018-09-27,,2020-09-03,,-12.60,,DWL/VS; Gabriel Chevalier"
"Glacier de Zinal,B63-05,2020-09-03,,2023-09-01,,-51.00,2085,DWFL/VS; François Fellay"
"Glacier de Moiry,B64-02,1891-09-01,x,1892-09-01,x,-5.00,,-"
"Glacier de Moiry,B64-02,1892-09-01,x,1893-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1893-09-01,x,1894-09-01,x,-7.00,,-"
"Glacier de Moiry,B64-02,1894-09-01,x,1895-09-01,x,-8.00,,-"
"Glacier de Moiry,B64-02,1895-09-01,x,1896-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1896-09-01,x,1897-09-01,x,3.00,,-"
"Glacier de Moiry,B64-02,1897-09-01,x,1898-09-01,x,4.00,,-"
"Glacier de Moiry,B64-02,1898-09-01,x,1899-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1899-09-01,x,1900-09-01,x,-10.00,,-"
"Glacier de Moiry,B64-02,1900-09-01,x,1901-09-01,x,-10.00,,-"
"Glacier de Moiry,B64-02,1924-09-01,x,1925-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1925-09-01,x,1926-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1926-09-01,x,1927-09-01,x,-26.00,,-"
"Glacier de Moiry,B64-02,1927-09-01,x,1928-09-01,x,12.00,,-"
"Glacier de Moiry,B64-02,1928-09-01,x,1929-09-01,x,0.00,,-"
"Glacier de Moiry,B64-02,1929-09-01,x,1931-09-01,x,-14.00,,-"
"Glacier de Moiry,B64-02,1931-09-01,x,1932-09-01,x,-5.00,,-"
"Glacier de Moiry,B64-02,1932-09-01,x,1933-09-01,x,-22.00,,-"
"Glacier de Moiry,B64-02,1933-09-01,x,1934-09-01,x,-16.00,,-"
"Glacier de Moiry,B64-02,1934-09-01,x,1935-09-01,x,-40.00,,-"
"Glacier de Moiry,B64-02,1935-09-01,x,1936-09-01,x,-12.00,,-"
"Glacier de Moiry,B64-02,1936-09-01,x,1937-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1937-09-01,x,1938-09-01,x,-23.00,,-"
"Glacier de Moiry,B64-02,1938-09-01,x,1939-09-01,x,14.00,,-"
"Glacier de Moiry,B64-02,1939-09-01,x,1940-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1940-09-01,x,1941-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1941-09-01,x,1942-09-01,x,-16.00,,-"
"Glacier de Moiry,B64-02,1942-09-01,x,1943-09-01,x,-1.00,,-"
"Glacier de Moiry,B64-02,1943-09-01,x,1944-09-01,x,-2.00,,-"
"Glacier de Moiry,B64-02,1944-09-01,x,1945-09-01,x,-16.00,,-"
"Glacier de Moiry,B64-02,1945-09-01,x,1946-09-01,x,-8.00,,-"
"Glacier de Moiry,B64-02,1946-09-01,x,1947-09-01,x,-20.00,,-"
"Glacier de Moiry,B64-02,1947-09-01,x,1948-09-01,x,-2.00,,-"
"Glacier de Moiry,B64-02,1948-09-01,x,1949-09-01,x,-20.00,,-"
"Glacier de Moiry,B64-02,1949-09-01,x,1950-09-01,x,-3.00,,-"
"Glacier de Moiry,B64-02,1950-09-01,x,1951-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1951-09-01,x,1952-09-01,x,0.00,,-"
"Glacier de Moiry,B64-02,1952-09-01,x,1953-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1953-09-01,x,1954-09-01,x,-2.00,,-"
"Glacier de Moiry,B64-02,1954-09-01,x,1955-09-01,x,0.00,,-"
"Glacier de Moiry,B64-02,1955-09-01,x,1956-09-01,x,-17.00,,-"
"Glacier de Moiry,B64-02,1956-09-01,x,1957-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1957-09-01,x,1958-09-01,x,-14.00,,-"
"Glacier de Moiry,B64-02,1958-09-01,x,1959-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1959-09-01,x,1960-09-01,x,-7.00,,-"
"Glacier de Moiry,B64-02,1960-09-01,x,1961-09-01,x,-8.00,,-"
"Glacier de Moiry,B64-02,1961-09-01,x,1962-09-01,x,-14.00,,-"
"Glacier de Moiry,B64-02,1962-09-01,x,1963-09-01,x,-30.00,,-"
"Glacier de Moiry,B64-02,1963-09-01,x,1964-09-01,x,-15.00,,-"
"Glacier de Moiry,B64-02,1964-09-01,x,1965-09-01,x,-38.00,,-"
"Glacier de Moiry,B64-02,1965-09-01,x,1966-09-01,x,-22.00,,-"
"Glacier de Moiry,B64-02,1966-09-01,x,1967-09-01,x,-11.00,,-"
"Glacier de Moiry,B64-02,1967-09-01,x,1968-09-01,x,-10.00,,-"
"Glacier de Moiry,B64-02,1968-09-01,x,1969-09-01,x,-17.00,,-"
"Glacier de Moiry,B64-02,1969-09-01,x,1970-09-01,x,-3.00,,-"
"Glacier de Moiry,B64-02,1970-09-01,x,1971-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1971-09-01,x,1972-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1972-09-01,x,1973-09-01,x,-4.00,,-"
"Glacier de Moiry,B64-02,1973-09-01,x,1975-09-01,x,2.00,,-"
"Glacier de Moiry,B64-02,1975-09-01,x,1976-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1976-09-01,x,1977-09-01,x,0.00,,-"
"Glacier de Moiry,B64-02,1977-09-01,x,1978-09-01,x,-2.00,,-"
"Glacier de Moiry,B64-02,1978-09-01,x,1979-09-01,x,-6.00,,-"
"Glacier de Moiry,B64-02,1979-09-01,x,1980-09-01,x,23.00,,-"
"Glacier de Moiry,B64-02,1980-09-01,x,1981-09-01,x,9.00,,-"
"Glacier de Moiry,B64-02,1981-09-01,x,1982-09-01,x,17.00,,-"
"Glacier de Moiry,B64-02,1982-09-01,x,1983-09-01,x,-7.00,,-"
"Glacier de Moiry,B64-02,1983-09-01,x,1984-09-01,x,9.00,,-"
"Glacier de Moiry,B64-02,1984-09-01,x,1985-09-01,x,3.00,,-"
"Glacier de Moiry,B64-02,1985-09-01,x,1986-09-01,x,-1.00,,-"
"Glacier de Moiry,B64-02,1986-09-01,x,1987-09-01,x,-2.00,,-"
